pokemon,attack_name,type,count
sv3-32,Steaming Stomp,Colorless,1
sv3-33,Strafe,Fire,1
sv3-33,Victory Flame,Fire,2
sv3-33,Victory Flame,Colorless,1
sv3-34,Headbutt,Colorless,2
sv3-34,Surprise Attack,Fire,1
sv3-34,Surprise Attack,Colorless,2
sv3-35,Damage Counterpunch,Fire,1
sv3-35,Damage Counterpunch,Colorless,2
sv3-35,Heat Blast,Fire,1
sv3-35,Heat Blast,Colorless,3
sv3-36,Firebreathing,Fire,1
sv3-37,Flare,Fire,1
sv3-37,Alluring Fireball,Fire,1
sv3-37,Alluring Fireball,Colorless,1
sv3-38,Combustion Chain,Fire,1
sv3-38,Heat Blast,Fire,1
sv3-38,Heat Blast,Colorless,2
sv3-39,Energy Burner,Fire,2
sv3-40,Flare,Fire,1
sv3-40,Take Down,Fire,1
sv3-40,Take Down,Colorless,1
sv3-41,Flame Cloak,Fire,1
sv3-41,Heat Blast,Fire,2
sv3-41,Heat Blast,Colorless,1
sv3-42,Scalding Block,Water,3
sv3-43,Light Punch,Colorless,1
sv3-43,Combustion,Fire,1
sv3-43,Combustion,Colorless,1
sv3-44,Steam Artillery,Fire,1
sv3-44,Steam Artillery,Colorless,1
sv3-45,Hail,Colorless,2
sv3-45,Freezing Wind,Water,2
sv3-45,Freezing Wind,Colorless,1
sv3-46,Sharp Fang,Water,1
sv3-47,Aqua Impact,Water,1
sv3-47,Jet Headbutt,Water,2
sv3-48,Quick Attack,Colorless,1
sv3-49,Swirling Tail,Water,1
sv3-49,Waterfall,Water,1
sv3-49,Waterfall,Colorless,1
sv3-50,Screw Tail,Water,1
sv3-51,Rain Splash,Water,2
sv3-52,Echoed Voice,Water,2
sv3-53,Smash Kick,Water,1
sv3-53,Trip Over,Water,1
sv3-53,Trip Over,Colorless,1
sv3-54,Icicle Punch,Water,1
sv3-54,Frost Purge,Water,2
sv3-54,Frost Purge,Colorless,1
sv3-55,First Freeze,Colorless,1
sv3-56,Try Bouncing,Water,1
sv3-57,Strafe,Water,2
sv3-58,Rain Splash,Water,1
sv3-59,Entwining Entrapment,Water,1
sv3-60,Valiant Evolution,Water,1
sv3-60,Razor Fin,Water,1
sv3-61,Tail Smack,Water,2
sv3-62,Jet Punch,Water,1
sv3-62,Justice Kick,Water,2
sv3-63,Ram,Lightning,1
sv3-63,Speed Ball,Colorless,2
sv3-64,Tackle,Lightning,1
sv3-64,Electro Ball,Lightning,1
sv3-64,Electro Ball,Colorless,2
sv3-65,Magnetic Repulsion,Lightning,1
sv3-65,Thunder,Lightning,1
sv3-65,Thunder,Colorless,2
sv3-66,Mountain Hurl,Fighting,1
sv3-66,Lightning Rampage,Fighting,2
sv3-67,Static Shock,Lightning,1
sv3-67,Tiny Bolt,Lightning,1
sv3-67,Tiny Bolt,Colorless,1
sv3-68,Volt Wave,Lightning,1
sv3-68,Electric Ball,Lightning,1
sv3-68,Electric Ball,Colorless,2
sv3-69,Suction Shock,Lightning,1
sv3-69,Head Bolt,Lightning,1
sv3-69,Head Bolt,Colorless,2
sv3-70,Gigantic Bolt,Lightning,2
sv3-71,Slight Intrusion,Lightning,1
sv3-72,Leer,Lightning,1
sv3-72,Loud Mix,Lightning,1
sv3-72,Loud Mix,Colorless,1
sv3-73,Zap Kick,Lightning,1
sv3-73,Levin Strike,Lightning,2
sv3-74,Energize,Lightning,1
sv3-74,Lightning Ball,Lightning,1
sv3-74,Lightning Ball,Colorless,2
sv3-75,Thunder Jolt,Lightning,1
sv3-75,Thunder Jolt,Colorless,1
sv3-76,Shake and Discharge,Lightning,1
sv3-76,Shake and Discharge,Colorless,1
sv3-77,Electrobullet,Lightning,1
sv3-77,Electrobullet,Colorless,1
sv3-78,Thunderous Edge,Lightning,1
sv3-78,Thunderous Edge,Colorless,2
sv3-79,Rapid Draw,Lightning,1
sv3-79,Techno Turbo,Lightning,3
sv3-81,Slap Slap,Psychic,2
sv3-82,Wondrous Moon,Psychic,3
sv3-83,Whiny Voice,Colorless,1
sv3-83,Rolling Tackle,Colorless,2
sv3-84,Shared Peace,Colorless,1
sv3-84,Speed Dive,Colorless,2
sv3-85,Power Cyclone,Colorless,2
sv3-86,Psychic Assault,Psychic,1
sv3-86,Psy Bolt,Psychic,1
sv3-86,Psy Bolt,Colorless,1
sv3-87,Gnaw,Psychic,1
sv3-87,Double-Edge,Psychic,1
sv3-87,Double-Edge,Colorless,1
sv3-88,Confront,Psychic,1
sv3-88,Confront,Colorless,1
sv3-88,Wild Tackle,Psychic,2
sv3-88,Wild Tackle,Colorless,1
sv3-89,Mischievous Crunch,Psychic,1
sv3-90,Splash,Psychic,1
sv3-90,Ram,Colorless,2
sv3-91,Powerful Steps,Psychic,1
sv3-91,Zen Headbutt,Psychic,1
sv3-91,Zen Headbutt,Colorless,2
sv3-92,Moon Press,Psychic,1
sv3-92,Moon Press,Colorless,2
sv3-93,Call for Family,Colorless,1
sv3-93,Solar Beam,Psychic,1
sv3-93,Solar Beam,Colorless,1
sv3-94,Rapid Spin,Psychic,1
sv3-95,Kaboom Doll,Psychic,1
sv3-95,Mind Bend,Psychic,1
sv3-96,Healing Pheromone,Grass,1
sv3-96,Phantom Queen,Grass,3
sv3-97,Cold Tea,Psychic,1
sv3-98,Antique Collecting,Psychic,1
sv3-98,Pour Tea,Psychic,1
sv3-99,Gnaw,Psychic,1
sv3-99,Spooky Shot,Psychic,1
sv3-99,Spooky Shot,Colorless,1
sv3-100,Play Rough,Colorless,3
sv3-101,Rear Kick,Colorless,2
sv3-101,Two Four-ocious,Psychic,1
sv3-101,Two Four-ocious,Colorless,2
sv3-102,Big Bite,Psychic,1
sv3-102,Last Respects,Psychic,1
sv3-102,Last Respects,Colorless,2
sv3-103,Hole-Diggin' Noggin,Fighting,1
sv3-104,Dig,Fighting,1
sv3-105,Corkscrew Punch,Fighting,1
sv3-105,Confront,Fighting,2
sv3-106,Rock Throw,Fighting,1
sv3-106,Blasting Tackle,Fighting,2
sv3-107,Iron Collecting,Colorless,1
sv3-107,Rolling Tackle,Colorless,2
sv3-108,Hide,Fighting,1
sv3-108,Mud-Slap,Fighting,1
sv3-108,Mud-Slap,Colorless,1
sv3-109,Raging and Rocking,Fighting,1
sv3-109,Land Crush,Fighting,2
sv3-109,Land Crush,Colorless,2
sv3-111,Rising Lunge,Colorless,1
sv3-112,Rumble,Fighting,1
sv3-113,Mud-Slap,Colorless,2
sv3-113,Knocking Hammer,Fighting,2
sv3-113,Knocking Hammer,Colorless,1
sv3-114,Knuckle Punch,Fighting,1
sv3-114,Knuckle Punch,Colorless,1
sv3-114,Magnum Punch,Fighting,2
sv3-114,Magnum Punch,Colorless,1
sv3-115,Confront,Fighting,1
sv3-115,Confront,Colorless,1
sv3-115,Knuckle Impact,Fighting,2
sv3-115,Knuckle Impact,Colorless,1
sv3-116,Bite,Fighting,1
sv3-117,Finishing Fang,Fighting,1
sv3-117,Slashing Claw,Fighting,1
sv3-117,Slashing Claw,Colorless,2
sv3-118,Smash Kick,Fighting,1
sv3-118,Mud-Slap,Colorless,2
sv3-119,Beat,Colorless,2
sv3-119,Double Whip,Fighting,1
sv3-119,Double Whip,Colorless,2
sv3-120,Falling Press,Fighting,1
sv3-120,Falling Press,Colorless,2
sv3-121,Iron Defense,Fighting,1
sv3-121,Hang Down,Fighting,1
sv3-122,Poison Shard,Fighting,2
sv3-123,Poisonous Gem,Fighting,2
sv3-124,Splitting Beam,Fighting,1
sv3-124,Gaia Press,Fighting,2
sv3-124,Gaia Press,Colorless,1
sv3-125,Burning Darkness,Fire,2
sv3-126,Spit Poison,Darkness,1
sv3-127,Flop,Darkness,1
sv3-127,Flop,Colorless,1
sv3-128,Poison Ring,Darkness,1
sv3-128,Muddy Hammer,Darkness,1
sv3-128,Muddy Hammer,Colorless,2
sv3-129,Splattering Poison,Darkness,1
sv3-129,Venoshock,Darkness,1
sv3-129,Venoshock,Colorless,2
sv3-130,Feint Attack,Darkness,1
sv3-130,Pitch-Black Blade,Darkness,1
sv3-130,Pitch-Black Blade,Colorless,2
sv3-131,Coordinated Pack,Darkness,1
sv3-131,Focus Fangs,Darkness,1
sv3-131,Focus Fangs,Colorless,1
sv3-132,Bite,Darkness,1
sv3-132,Darkness Fang,Darkness,3
sv3-133,Daring Strike,Darkness,1
sv3-133,Daring Strike,Colorless,1
sv3-133,Shadow Slash,Darkness,1
sv3-133,Shadow Slash,Colorless,2
sv3-134,Evil Claw,Darkness,2
sv3-134,Hound's Fang,Darkness,3
sv3-135,Future Sight,Darkness,1
sv3-135,Cursed Slug,Darkness,2
sv3-135,Cursed Slug,Colorless,1
sv3-136,Dark Slumber,Darkness,1
sv3-136,Night Cyclone,Darkness,2
sv3-136,Night Cyclone,Colorless,1
sv3-137,Hug,Darkness,1
sv3-137,Hug,Colorless,1
sv3-138,Hypnotic Ray,Darkness,1
sv3-138,Hypnotic Ray,Colorless,2
sv3-139,Suffocating Gas,Darkness,1
sv3-139,Scratch,Darkness,1
sv3-139,Scratch,Colorless,1
sv3-140,Suffocating Gas,Darkness,1
sv3-140,Gentle Slap,Darkness,1
sv3-140,Gentle Slap,Colorless,1
sv3-141,Punishing Scissors,Metal,1
sv3-141,Cut,Metal,2
sv3-142,Peck,Colorless,1
sv3-142,Slashing Steel,Metal,2
sv3-142,Slashing Steel,Colorless,1
sv3-143,Sharp Fang,Metal,1
sv3-143,Sharp Fang,Colorless,2
sv3-144,Mirror Draw,Metal,1
sv3-144,Speed Dive,Metal,2
sv3-145,Oracle Press,Metal,1
sv3-145,Extrasensory,Metal,2
sv3-146,Triple Nose,Metal,1
sv3-146,Triple Nose,Colorless,1
sv3-146,Iron Buster,Metal,2
sv3-146,Iron Buster,Colorless,1
sv3-147,Pierce,Metal,1
sv3-148,Triple Cutter,Metal,1
sv3-149,Metal Claw,Metal,1
sv3-149,Fury Cutter,Metal,1
sv3-149,Fury Cutter,Colorless,1
sv3-150,Strike Down,Metal,1
sv3-150,Massive Rend,Metal,1
sv3-150,Massive Rend,Colorless,2
sv3-151,Defense Curl,Colorless,1
sv3-151,Rolling Tackle,Metal,1
sv3-151,Rolling Tackle,Colorless,1
sv3-152,Melt,Metal,1
sv3-153,Metal-bolize,Metal,1
sv3-153,Full Metal Knuckle,Colorless,4
sv3-154,Spinning Draw,Metal,1
sv3-155,Suffocating Gas,Metal,1
sv3-155,Suffocating Gas,Colorless,1
sv3-156,Wild Drift,Metal,2
sv3-156,Wild Drift,Colorless,1
sv3-157,Tail Snap,Colorless,1
sv3-158,Ram,Colorless,1
sv3-158,Dragon Tail,Water,1
sv3-158,Dragon Tail,Lightning,1
sv3-159,Wing Attack,Colorless,1
sv3-159,Mighty Meteor,Water,1
sv3-159,Mighty Meteor,Lightning,1
sv3-160,Glide,Colorless,1
sv3-160,Soothing Lullaby,Water,1
sv3-160,Soothing Lullaby,Metal,1
sv3-161,Outrage,Colorless,2
sv3-162,Gust,Colorless,1
sv3-163,Wing Attack,Colorless,2
sv3-164,Blustery Wind,Colorless,2
sv3-165,Headbutt,Colorless,1
sv3-165,Spike Draw,Colorless,2
sv3-166,Cheer Up,Colorless,1
sv3-166,Kick,Colorless,2
sv3-167,Headbutt Bounce,Colorless,1
sv3-167,Claw Slash,Colorless,2
sv3-168,Jet Headbutt,Colorless,1
sv3-168,Reckless Charge,Colorless,3
sv3-169,Fluffy Guard,Colorless,1
sv3-169,Flap,Colorless,2
sv3-170,Rear Kick,Colorless,1
sv3-171,Rear Kick,Colorless,1
sv3-171,Hammer In,Colorless,2
sv3-172,Chomp Chomp Panic,Colorless,1
sv3-172,Sharp Fang,Colorless,3
sv3-173,Find a Friend,Colorless,1
sv3-173,Slap,Colorless,3
sv3-174,Damage Rush,Colorless,2
sv3-175,Stompy Stomp,Colorless,1
sv3-176,Knock Away,Colorless,1
sv3-177,Headbang,Colorless,1
sv3-177,Crunch,Colorless,2
sv3-178,Nicked Nibble,Colorless,1
sv3-178,Gentle Slap,Colorless,1
sv3-179,Never Ever Enough,Colorless,1
sv3-179,Slip 'n' Roll,Colorless,3
sv3-180,Tackle,Colorless,1
sv3-181,Disarming Voice,Colorless,2
sv3-182,Headbutt Bounce,Colorless,1
sv3-182,Mud Shot,Colorless,2
sv3-183,Confounding Cologne,Colorless,2
sv3-183,High-Impact Kick,Colorless,3
sv3-184,Finest Selection,Colorless,2
sv3-184,Perfume Press,Colorless,3
sv3-185,Peck,Colorless,1
sv3-185,Synchronized Feathers,Colorless,2
sv3-198,Inviting Scent,Colorless,1
sv3-198,Leaf Step,Grass,1
sv3-199,Will-O-Wisp,Fire,1
sv3-199,Nine-Tailed Dance,Fire,2
sv3-200,Jet Punch,Water,1
sv3-200,Justice Kick,Water,2
sv3-201,Thunderous Edge,Lightning,1
sv3-201,Thunderous Edge,Colorless,2
sv3-203,Corkscrew Punch,Fighting,1
sv3-203,Confront,Fighting,2
sv3-204,Coordinated Pack,Darkness,1
sv3-204,Focus Fangs,Darkness,1
sv3-204,Focus Fangs,Colorless,1
sv3-205,Punishing Scissors,Metal,1
sv3-205,Cut,Metal,2
sv3-206,Spinning Draw,Metal,1
sv3-207,Gust,Colorless,1
sv3-208,Wing Attack,Colorless,2
sv3-209,Tackle,Colorless,1
sv3-210,Scalding Block,Water,3
sv3-211,Mountain Hurl,Fighting,1
sv3-211,Lightning Rampage,Fighting,2
sv3-212,Healing Pheromone,Grass,1
sv3-212,Phantom Queen,Grass,3
sv3-213,Poisonous Gem,Fighting,2
sv3-214,Future Sight,Darkness,1
sv3-214,Cursed Slug,Darkness,2
sv3-214,Cursed Slug,Colorless,1
sv3-215,Burning Darkness,Fire,2
sv3-216,Wild Drift,Metal,2
sv3-216,Wild Drift,Colorless,1
sv3-217,Blustery Wind,Colorless,2
sv3-222,Scalding Block,Water,3
sv3-223,Burning Darkness,Fire,2
sv3-224,Wild Drift,Metal,2
sv3-224,Wild Drift,Colorless,1
sv3-225,Blustery Wind,Colorless,2
sv3-228,Burning Darkness,Fire,2
sv3pt5-1,Leech Seed,Grass,1
sv3pt5-1,Leech Seed,Colorless,1
sv3pt5-2,Leech Seed,Grass,1
sv3pt5-2,Leech Seed,Colorless,1
sv3pt5-2,Vine Whip,Grass,2
sv3pt5-2,Vine Whip,Colorless,1
sv3pt5-3,Dangerous Toxwhip,Grass,2
sv3pt5-3,Dangerous Toxwhip,Colorless,1
sv3pt5-4,Blazing Destruction,Fire,1
sv3pt5-4,Steady Firebreathing,Fire,2
sv3pt5-5,Combustion,Fire,1
sv3pt5-5,Fire Blast,Fire,3
sv3pt5-6,Brave Wing,Fire,1
sv3pt5-6,Explosive Vortex,Fire,4
sv3pt5-7,Withdraw,Water,1
sv3pt5-7,Skull Bash,Water,2
sv3pt5-8,Free Diving,Water,1
sv3pt5-8,Spinning Attack,Water,2
sv3pt5-9,Twin Cannons,Water,2
sv3pt5-10,Leaf Munch,Grass,1
sv3pt5-11,Tackle,Grass,1
sv3pt5-11,Defensive Posture,Colorless,2
sv3pt5-12,Whirlwind,Grass,1
sv3pt5-12,Bye-Bye Flight,Colorless,2
sv3pt5-13,Ram,Grass,1
sv3pt5-13,Bug Bite,Colorless,2
sv3pt5-14,Zzzt,Colorless,2
sv3pt5-15,Nadir Needle,Colorless,2
sv3pt5-15,Pierce,Grass,2
sv3pt5-16,Call for Family,Colorless,1
sv3pt5-16,Tackle,Colorless,2
sv3pt5-17,Flap,Colorless,1
sv3pt5-18,Flap,Colorless,1
sv3pt5-18,Fly,Colorless,3
sv3pt5-19,Gnaw the Wound,Colorless,2
sv3pt5-20,Second Bite,Colorless,2
sv3pt5-21,Speed Dive,Colorless,1
sv3pt5-22,Beak Catch,Colorless,1
sv3pt5-22,Speed Dive,Colorless,1
sv3pt5-23,Acid Spray,Darkness,2
sv3pt5-24,Bind Down,Darkness,2
sv3pt5-24,Menacing Fangs,Darkness,3
sv3pt5-25,Charge,Lightning,1
sv3pt5-25,Pika Punch,Lightning,2
sv3pt5-25,Pika Punch,Colorless,1
sv3pt5-26,Thunder,Lightning,2
sv3pt5-26,Thunder,Colorless,1
sv3pt5-27,Scratch,Colorless,2
sv3pt5-28,Rumble,Fighting,1
sv3pt5-28,Spike Rend,Fighting,1
sv3pt5-28,Spike Rend,Colorless,2
sv3pt5-29,Poison Horn,Darkness,1
sv3pt5-29,Poison Horn,Colorless,1
sv3pt5-30,Fetch Family,Darkness,1
sv3pt5-30,Sharp Fang,Darkness,1
sv3pt5-30,Sharp Fang,Colorless,1
sv3pt5-31,Queen Press,Darkness,1
sv3pt5-31,Queen Press,Colorless,1
sv3pt5-31,Lunge Out,Darkness,2
sv3pt5-31,Lunge Out,Colorless,1
sv3pt5-32,Horn Attack,Darkness,1
sv3pt5-33,Sharp Fang,Darkness,1
sv3pt5-33,Superpowered Horns,Darkness,2
sv3pt5-33,Superpowered Horns,Colorless,1
sv3pt5-34,Venomous Impact,Darkness,2
sv3pt5-34,Venomous Impact,Colorless,2
sv3pt5-35,Moon-Viewing Invitation,Psychic,1
sv3pt5-35,Smack,Psychic,1
sv3pt5-35,Smack,Colorless,1
sv3pt5-36,Follow Me,Psychic,1
sv3pt5-36,More Moon,Psychic,3
sv3pt5-37,Super Singe,Fire,1
sv3pt5-37,Super Singe,Colorless,1
sv3pt5-38,Heat Wave,Fire,1
sv3pt5-38,Mirrored Flames,Fire,1
sv3pt5-38,Mirrored Flames,Colorless,1
sv3pt5-39,Lead,Colorless,1
sv3pt5-39,Stompy Stomp,Colorless,2
sv3pt5-40,Friend Tackle,Colorless,3
sv3pt5-41,Bite,Colorless,1
sv3pt5-42,Skill Dive,Colorless,1
sv3pt5-43,Razor Leaf,Colorless,2
sv3pt5-44,Drool,Colorless,2
sv3pt5-45,Solar Beam,Grass,1
sv3pt5-45,Solar Beam,Colorless,2
sv3pt5-46,Stampede,Grass,1
sv3pt5-46,Spore Ball,Grass,1
sv3pt5-46,Spore Ball,Colorless,1
sv3pt5-47,Spread Filaments,Grass,1
sv3pt5-47,Claw Slash,Colorless,2
sv3pt5-48,Gnaw,Colorless,1
sv3pt5-48,Beam,Grass,1
sv3pt5-48,Beam,Colorless,2
sv3pt5-49,Perplexing Powder,Grass,1
sv3pt5-49,Speed Wing,Grass,1
sv3pt5-49,Speed Wing,Colorless,2
sv3pt5-50,Headbutt Bounce,Fighting,1
sv3pt5-50,Mud-Slap,Fighting,2
sv3pt5-51,Headbutt Bounce,Fighting,1
sv3pt5-51,Mud Bomb,Fighting,2
sv3pt5-52,Come Here Right Meow,Colorless,1
sv3pt5-52,Dig Claws,Colorless,2
sv3pt5-53,Slash,Colorless,3
sv3pt5-54,Overthink,Colorless,1
sv3pt5-54,Water Gun,Water,1
sv3pt5-55,Aquatic Rescue,Colorless,1
sv3pt5-55,Super Splash,Water,2
sv3pt5-55,Super Splash,Colorless,1
sv3pt5-56,Thrash,Fighting,1
sv3pt5-57,Rant and Rave,Fighting,1
sv3pt5-57,Raging Smash,Fighting,1
sv3pt5-57,Raging Smash,Colorless,2
sv3pt5-58,Vaporize,Fire,1
sv3pt5-59,Torrid Torrent,Fire,1
sv3pt5-59,Dynamite Fang,Fire,2
sv3pt5-59,Dynamite Fang,Colorless,2
sv3pt5-60,Bubble,Water,1
sv3pt5-61,Wave Splash,Water,1
sv3pt5-61,Frog Hop,Water,1
sv3pt5-61,Frog Hop,Colorless,1
sv3pt5-62,Bubble Beam,Water,1
sv3pt5-62,Heroic Punch,Water,1
sv3pt5-62,Heroic Punch,Colorless,2
sv3pt5-63,Psyshot,Psychic,1
sv3pt5-64,Teleportation Attack,Psychic,1
sv3pt5-65,Mind Jack,Colorless,2
sv3pt5-65,Dimensional Hand,Psychic,2
sv3pt5-66,Mountain Mashing,Fighting,1
sv3pt5-66,Punch,Fighting,2
sv3pt5-67,Mountain Ramming,Fighting,2
sv3pt5-68,Mountain Chopping,Fighting,2
sv3pt5-69,Cut,Grass,1
sv3pt5-69,Bind Down,Grass,1
sv3pt5-69,Bind Down,Colorless,1
sv3pt5-70,Cut,Grass,1
sv3pt5-70,Spray Fluid,Grass,1
sv3pt5-70,Spray Fluid,Colorless,1
sv3pt5-71,Spit Up,Grass,1
sv3pt5-71,Slow-Acting Acid,Grass,1
sv3pt5-71,Slow-Acting Acid,Colorless,1
sv3pt5-72,Tingle,Water,1
sv3pt5-72,Watering,Colorless,2
sv3pt5-73,Poisonous Whip,Colorless,2
sv3pt5-73,Tentacular Panic,Water,1
sv3pt5-73,Tentacular Panic,Colorless,2
sv3pt5-74,Stiffen,Fighting,1
sv3pt5-74,Knuckle Punch,Fighting,1
sv3pt5-74,Knuckle Punch,Colorless,1
sv3pt5-75,Rock Cannon,Fighting,1
sv3pt5-75,Heavy Impact,Fighting,1
sv3pt5-75,Heavy Impact,Colorless,2
sv3pt5-76,Dynamic Roll,Fighting,1
sv3pt5-76,Rock Blaster,Fighting,1
sv3pt5-76,Rock Blaster,Colorless,2
sv3pt5-77,Collect,Fire,1
sv3pt5-77,Flop,Fire,1
sv3pt5-77,Flop,Colorless,2
sv3pt5-78,Singe,Fire,1
sv3pt5-78,Mach Turn,Fire,1
sv3pt5-78,Mach Turn,Colorless,2
sv3pt5-79,Sea Bathing,Psychic,1
sv3pt5-79,Headbutt,Colorless,2
sv3pt5-80,Big Yawn,Psychic,1
sv3pt5-80,Laid-Back Tackle,Psychic,1
sv3pt5-80,Laid-Back Tackle,Colorless,2
sv3pt5-81,Tiny Charge,Lightning,1
sv3pt5-81,Big Explosion,Lightning,1
sv3pt5-81,Big Explosion,Colorless,1
sv3pt5-82,Junk Magnet,Lightning,1
sv3pt5-82,Head Bolt,Lightning,1
sv3pt5-82,Head Bolt,Colorless,2
sv3pt5-83,Package Deal,Colorless,1
sv3pt5-83,Leek Clobber,Colorless,1
sv3pt5-84,Reckless Charge,Colorless,1
sv3pt5-85,Ballistic Beak,Colorless,1
sv3pt5-86,Chilly,Water,1
sv3pt5-87,Dual Splash,Water,1
sv3pt5-87,Dual Splash,Colorless,1
sv3pt5-87,Aurora Beam,Water,1
sv3pt5-87,Aurora Beam,Colorless,2
sv3pt5-88,Gummy Press,Darkness,1
sv3pt5-89,Sticky Jail,Darkness,1
sv3pt5-89,Sludge Bomb,Darkness,3
sv3pt5-89,Sludge Bomb,Colorless,1
sv3pt5-90,Shell Press,Water,2
sv3pt5-91,Protect Charge,Water,2
sv3pt5-92,Suffocating Gas,Psychic,1
sv3pt5-93,Mumble,Psychic,1
sv3pt5-93,Mumble,Colorless,1
sv3pt5-94,Poltergeist,Psychic,1
sv3pt5-94,Hollow Dive,Psychic,1
sv3pt5-94,Hollow Dive,Colorless,1
sv3pt5-95,Thumpalanche,Colorless,2
sv3pt5-95,Heavy Impact,Fighting,2
sv3pt5-95,Heavy Impact,Colorless,2
sv3pt5-96,Zen Headbutt,Psychic,1
sv3pt5-96,Zen Headbutt,Colorless,1
sv3pt5-97,Super Psy Bolt,Psychic,2
sv3pt5-97,Super Psy Bolt,Colorless,1
sv3pt5-98,Salt Water,Water,1
sv3pt5-98,Crabhammer,Water,3
sv3pt5-99,Hammer Arm,Water,3
sv3pt5-99,Guillotine,Water,4
sv3pt5-100,Tumbling Attack,Lightning,1
sv3pt5-101,Bang Boom Chain,Lightning,1
sv3pt5-101,Electro Ball,Lightning,1
sv3pt5-101,Electro Ball,Colorless,1
sv3pt5-102,Ball Roll,Colorless,2
sv3pt5-103,Psychic,Colorless,2
sv3pt5-103,Hammer In,Grass,2
sv3pt5-103,Hammer In,Colorless,1
sv3pt5-104,Hit Twice,Fighting,1
sv3pt5-105,Bone Throw,Fighting,1
sv3pt5-105,Boundless Power,Fighting,1
sv3pt5-105,Boundless Power,Colorless,1
sv3pt5-106,Twister Kick,Fighting,1
sv3pt5-106,Low Kick,Fighting,3
sv3pt5-107,Excited Punch,Fighting,2
sv3pt5-108,Tongue-Tied,Colorless,3
sv3pt5-109,Suspicious Gas,Colorless,2
sv3pt5-110,Spinning Fumes,Colorless,2
sv3pt5-111,Push Down,Fighting,1
sv3pt5-111,Push Down,Colorless,1
sv3pt5-111,Boulder Crush,Fighting,2
sv3pt5-111,Boulder Crush,Colorless,1
sv3pt5-112,Wrack Down,Fighting,1
sv3pt5-112,Wrack Down,Colorless,1
sv3pt5-112,Charismatic Drill,Fighting,2
sv3pt5-112,Charismatic Drill,Colorless,1
sv3pt5-113,Gentle Slap,Colorless,3
sv3pt5-114,Tactful Tangling,Grass,1
sv3pt5-115,Triple Draw,Colorless,1
sv3pt5-115,Incessant Punching,Colorless,3
sv3pt5-116,Rain Splash,Water,1
sv3pt5-116,Sharp Fin,Water,1
sv3pt5-116,Sharp Fin,Colorless,2
sv3pt5-117,Blinding Ink,Water,1
sv3pt5-117,Blinding Ink,Colorless,2
sv3pt5-118,Triple Strike,Water,1
sv3pt5-118,Sprinkle Water,Colorless,2
sv3pt5-119,Swim Freely,Water,1
sv3pt5-119,Aqua Horn,Colorless,3
sv3pt5-120,Swift,Water,1
sv3pt5-120,Swift,Colorless,1
sv3pt5-121,Speed Attack,Water,1
sv3pt5-121,Speed Attack,Colorless,1
sv3pt5-122,Psypower,Colorless,1
sv3pt5-123,Helpful Slash,Grass,1
sv3pt5-123,Slicing Blade,Grass,1
sv3pt5-123,Slicing Blade,Colorless,2
sv3pt5-124,Heart-Stopping Kiss,Water,1
sv3pt5-124,Heart-Stopping Kiss,Colorless,2
sv3pt5-124,Icy Wind,Water,3
sv3pt5-125,Electro Combo,Lightning,1
sv3pt5-125,Light Punch,Lightning,1
sv3pt5-125,Light Punch,Colorless,1
sv3pt5-126,Live Coal,Fire,1
sv3pt5-126,Flare Combo,Fire,2
sv3pt5-126,Flare Combo,Colorless,1
sv3pt5-127,Vise Grip,Grass,1
sv3pt5-127,Vise Grip,Colorless,1
sv3pt5-127,Reckless Throw,Grass,2
sv3pt5-127,Reckless Throw,Colorless,1
sv3pt5-128,Gather the Crew,Colorless,1
sv3pt5-128,Rage,Colorless,2
sv3pt5-129,Splashy Splash,Water,1
sv3pt5-130,Hyper Beam,Water,1
sv3pt5-130,Hyper Beam,Colorless,3
sv3pt5-131,Hop on My Back,Water,1
sv3pt5-131,Aqua Edge,Water,1
sv3pt5-131,Aqua Edge,Colorless,2
sv3pt5-132,Splup,Colorless,1
sv3pt5-133,Colorful Friends,Colorless,1
sv3pt5-133,Skip,Colorless,1
sv3pt5-134,Spiral Drain,Water,1
sv3pt5-134,Fighting Whirlpool,Water,1
sv3pt5-134,Fighting Whirlpool,Colorless,2
sv3pt5-135,Linear Attack,Lightning,1
sv3pt5-135,Fighting Lightning,Lightning,1
sv3pt5-135,Fighting Lightning,Colorless,2
sv3pt5-136,Destructive Flame,Fire,1
sv3pt5-136,Fighting Blaze,Fire,1
sv3pt5-136,Fighting Blaze,Colorless,2
sv3pt5-137,Conversion 4,Colorless,1
sv3pt5-138,Tentacular Return,Water,2
sv3pt5-139,Aqua Split,Water,2
sv3pt5-140,Double Scratch,Fighting,1
sv3pt5-140,Double Scratch,Colorless,1
sv3pt5-141,Draining Blade,Fighting,1
sv3pt5-141,Draining Blade,Colorless,2
sv3pt5-142,Glide,Colorless,1
sv3pt5-142,Devolution Ray,Colorless,2
sv3pt5-143,Thudding Press,Colorless,3
sv3pt5-144,Blizzard,Water,3
sv3pt5-145,Multishot Lightning,Lightning,3
sv3pt5-146,Blazing Flight,Fire,3
sv3pt5-147,Beat,Water,1
sv3pt5-147,Draconic Whip,Water,1
sv3pt5-147,Draconic Whip,Lightning,1
sv3pt5-148,Beat,Water,1
sv3pt5-148,Aqua Slash,Water,1
sv3pt5-148,Aqua Slash,Lightning,1
sv3pt5-149,Dragon Pulse,Water,1
sv3pt5-149,Dragon Pulse,Lightning,1
