id,name,supertype,subtype,rules,number,artist,rarity,legalities_unlimited,legalities_expanded,images_small,images_large
sm12-243,Koffing,Pokémon,Basic,,243,HYOGONOSUKE,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/243.png,https://images.pokemontcg.io/sm12/243_hires.png
sm12-244,Gallade,Pokémon,Stage 2,,244,Huang Tzu En,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/244.png,https://images.pokemontcg.io/sm12/244_hires.png
sm12-245,Mimikyu,Pokémon,Basic,,245,You Iribi,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/245.png,https://images.pokemontcg.io/sm12/245_hires.png
sm12-246,Excadrill,Pokémon,Stage 1,,246,Mitsuhiro Arita,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/246.png,https://images.pokemontcg.io/sm12/246_hires.png
sm12-247,Steelix,Pokémon,Stage 1,,247,Avec Yoko,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/247.png,https://images.pokemontcg.io/sm12/247_hires.png
sm12-248,Stoutland,Pokémon,Stage 2,,248,Mizue,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/248.png,https://images.pokemontcg.io/sm12/248_hires.png
sm12-249,Venusaur & Snivy-GX,Pokémon,"Basic, TAG TEAM, GX","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",249,5ban Graphics,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/249.png,https://images.pokemontcg.io/sm12/249_hires.png
sm12-250,Vileplume-GX,Pokémon,"Stage 2, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",250,Kagemaru Himeno,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/250.png,https://images.pokemontcg.io/sm12/250_hires.png
sm12-251,Charizard & Braixen-GX,Pokémon,"Basic, TAG TEAM, GX","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",251,5ban Graphics,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/251.png,https://images.pokemontcg.io/sm12/251_hires.png
sm12-252,Volcarona-GX,Pokémon,"Stage 1, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",252,PLANETA Tsuji,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/252.png,https://images.pokemontcg.io/sm12/252_hires.png
sm12-253,Blastoise & Piplup-GX,Pokémon,"Basic, TAG TEAM, GX","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",253,5ban Graphics,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/253.png,https://images.pokemontcg.io/sm12/253_hires.png
sm12-254,Solgaleo & Lunala-GX,Pokémon,"Basic, TAG TEAM, GX","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",254,Hideki Ishikawa,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/254.png,https://images.pokemontcg.io/sm12/254_hires.png
sm12-255,Oricorio-GX,Pokémon,"Basic, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",255,PLANETA Tsuji,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/255.png,https://images.pokemontcg.io/sm12/255_hires.png
sm12-256,Flygon-GX,Pokémon,"Stage 2, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",256,PLANETA Tsuji,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/256.png,https://images.pokemontcg.io/sm12/256_hires.png
sm12-257,Alolan Persian-GX,Pokémon,"Stage 1, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",257,PLANETA Tsuji,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/257.png,https://images.pokemontcg.io/sm12/257_hires.png
sm12-258,Arceus & Dialga & Palkia-GX,Pokémon,"Basic, TAG TEAM, GX","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",258,5ban Graphics,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/258.png,https://images.pokemontcg.io/sm12/258_hires.png
sm12-259,Reshiram & Zekrom-GX,Pokémon,"Basic, TAG TEAM, GX","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",259,Naoki Saito,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/259.png,https://images.pokemontcg.io/sm12/259_hires.png
sm12-260,Naganadel & Guzzlord-GX,Pokémon,"Basic, TAG TEAM, GX, Ultra Beast","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",260,5ban Graphics,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/260.png,https://images.pokemontcg.io/sm12/260_hires.png
sm12-261,Mega Lopunny & Jigglypuff-GX,Pokémon,"Basic, TAG TEAM, GX","TAG TEAM rule: When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.",261,aky CG Works,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/261.png,https://images.pokemontcg.io/sm12/261_hires.png
sm12-262,Silvally-GX,Pokémon,"Stage 1, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",262,Megumi Mizutani,Rare Rainbow,Legal,Legal,https://images.pokemontcg.io/sm12/262.png,https://images.pokemontcg.io/sm12/262_hires.png
sm12-263,Giant Hearth,Trainer,Stadium,"Once during each player's turn, that player may discard a card from their hand. If they do, that player searches their deck for up to 2 Fire Energy cards, reveals them, and puts them into their hand. Then, that player shuffles their deck., This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.",263,5ban Graphics,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/263.png,https://images.pokemontcg.io/sm12/263_hires.png
sm12-264,Great Catcher,Trainer,Item,"You can play this card only if you discard 2 other cards from your hand., Switch 1 of your opponent's Benched Pokémon-GX or Pokémon-EX with their Active Pokémon., You may play as many Item cards as you like during your turn (before your attack).",264,Studio Bora Inc.,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/264.png,https://images.pokemontcg.io/sm12/264_hires.png
sm12-265,Island Challenge Amulet,Trainer,Pokémon Tool,"Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it., The Pokémon-GX or Pokémon-EX this card is attached to gets -100 HP, and when it is Knocked Out by damage from an opponent's attack, that player takes 1 fewer Prize card., You may play as many Item cards as you like during your turn (before your attack).",265,sadaji,Rare Secret,Legal,Banned,https://images.pokemontcg.io/sm12/265.png,https://images.pokemontcg.io/sm12/265_hires.png
sm12-266,Lana's Fishing Rod,Trainer,Item,"Shuffle a Pokémon and a Pokémon Tool card from your discard pile into your deck., You may play as many Item cards as you like during your turn (before your attack).",266,Eske Yoshinob,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/266.png,https://images.pokemontcg.io/sm12/266_hires.png
sm12-267,Lillie's Poké Doll,Trainer,Item,"Play this card as if it were a 30-HP Colorless Basic Pokémon. At any time during your turn (before your attack), if this Pokémon is your Active Pokémon, you may discard all cards from it and put it on the bottom of your deck., This card can't retreat. If this card is Knocked Out, your opponent can't take any Prize cards for it., You may play as many Item cards as you like during your turn (before your attack).",267,Studio Bora Inc.,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/267.png,https://images.pokemontcg.io/sm12/267_hires.png
sm12-268,Martial Arts Dojo,Trainer,Stadium,"The attacks of non-Ultra Beast Pokémon that have any basic Fighting Energy attached to them (both yours and your opponent's) do 10 more damage to the opponent's Active Pokémon (before applying Weakness and Resistance). If the attacking player has more Prize cards remaining than their opponent, those attacks do 40 more damage instead., This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.",268,5ban Graphics,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/268.png,https://images.pokemontcg.io/sm12/268_hires.png
sm12-269,Power Plant,Trainer,Stadium,"Pokémon-GX and Pokémon-EX in play (both yours and your opponent's) have no Abilities., This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.",269,aky CG Works,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/269.png,https://images.pokemontcg.io/sm12/269_hires.png
sm12-270,Tag Call,Trainer,Item,"Search your deck for up to 2 TAG TEAM cards, reveal them, and put them into your hand. Then, shuffle your deck., You may play as many Item cards as you like during your turn (before your attack).",270,Toyste Beach,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/270.png,https://images.pokemontcg.io/sm12/270_hires.png
sm12-271,Draw Energy,Energy,Special,"This card provides Colorless Energy., When you attach this card from your hand to a Pokémon, draw a card.",271,,Rare Secret,Legal,Legal,https://images.pokemontcg.io/sm12/271.png,https://images.pokemontcg.io/sm12/271_hires.png
sm2-1,Bellsprout,Pokémon,Basic,,1,Aya Kusube,Common,Legal,Legal,https://images.pokemontcg.io/sm2/1.png,https://images.pokemontcg.io/sm2/1_hires.png
sm2-2,Weepinbell,Pokémon,Stage 1,,2,Mina Nakai,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/2.png,https://images.pokemontcg.io/sm2/2_hires.png
sm2-3,Victreebel,Pokémon,Stage 2,,3,TOKIYA,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/3.png,https://images.pokemontcg.io/sm2/3_hires.png
sm2-4,Petilil,Pokémon,Basic,,4,Naoki Saito,Common,Legal,Legal,https://images.pokemontcg.io/sm2/4.png,https://images.pokemontcg.io/sm2/4_hires.png
sm2-5,Lilligant,Pokémon,Stage 1,,5,You Iribi,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/5.png,https://images.pokemontcg.io/sm2/5_hires.png
sm2-6,Phantump,Pokémon,Basic,,6,Sanosuke Sakuma,Common,Legal,Legal,https://images.pokemontcg.io/sm2/6.png,https://images.pokemontcg.io/sm2/6_hires.png
sm2-7,Trevenant,Pokémon,Stage 1,,7,Hiroyuki Yamamoto,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/7.png,https://images.pokemontcg.io/sm2/7_hires.png
sm2-8,Wimpod,Pokémon,Basic,,8,match,Common,Legal,Legal,https://images.pokemontcg.io/sm2/8.png,https://images.pokemontcg.io/sm2/8_hires.png
sm2-9,Golisopod,Pokémon,Stage 1,,9,Kouki Saitou,Rare Holo,Legal,Legal,https://images.pokemontcg.io/sm2/9.png,https://images.pokemontcg.io/sm2/9_hires.png
sm2-10,Victini,Pokémon,Basic,,10,kodama,Rare Holo,Legal,Legal,https://images.pokemontcg.io/sm2/10.png,https://images.pokemontcg.io/sm2/10_hires.png
sm2-11,Litwick,Pokémon,Basic,,11,Mitsuhiro Arita,Common,Legal,Legal,https://images.pokemontcg.io/sm2/11.png,https://images.pokemontcg.io/sm2/11_hires.png
sm2-12,Lampent,Pokémon,Stage 1,,12,0313,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/12.png,https://images.pokemontcg.io/sm2/12_hires.png
sm2-13,Chandelure,Pokémon,Stage 2,,13,Kouki Saitou,Rare Holo,Legal,Legal,https://images.pokemontcg.io/sm2/13.png,https://images.pokemontcg.io/sm2/13_hires.png
sm2-14,Oricorio,Pokémon,Basic,,14,Shin Nagasawa,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/14.png,https://images.pokemontcg.io/sm2/14_hires.png
sm2-15,Salandit,Pokémon,Basic,,15,TOKIYA,Common,Legal,Legal,https://images.pokemontcg.io/sm2/15.png,https://images.pokemontcg.io/sm2/15_hires.png
sm2-16,Salazzle,Pokémon,Stage 1,,16,Mitsuhiro Arita,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/16.png,https://images.pokemontcg.io/sm2/16_hires.png
sm2-17,Turtonator,Pokémon,Basic,,17,Shin Nagasawa,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/17.png,https://images.pokemontcg.io/sm2/17_hires.png
sm2-18,Turtonator-GX,Pokémon,"Basic, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",18,5ban Graphics,Rare Holo GX,Legal,Legal,https://images.pokemontcg.io/sm2/18.png,https://images.pokemontcg.io/sm2/18_hires.png
sm2-19,Alolan Sandshrew,Pokémon,Basic,,19,Mizue,Common,Legal,Legal,https://images.pokemontcg.io/sm2/19.png,https://images.pokemontcg.io/sm2/19_hires.png
sm2-19a,Alolan Sandshrew,Pokémon,Basic,,19a,Hideki Ishikawa,Common,Legal,Legal,https://images.pokemontcg.io/sm2/19a.png,https://images.pokemontcg.io/sm2/19a_hires.png
sm2-20,Alolan Sandslash,Pokémon,Stage 1,,20,TOKIYA,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/20.png,https://images.pokemontcg.io/sm2/20_hires.png
sm2-21,Alolan Vulpix,Pokémon,Basic,,21,You Iribi,Common,Legal,Legal,https://images.pokemontcg.io/sm2/21.png,https://images.pokemontcg.io/sm2/21_hires.png
sm2-21a,Alolan Vulpix,Pokémon,Basic,,21a,kirisAki,Common,Legal,Legal,https://images.pokemontcg.io/sm2/21a.png,https://images.pokemontcg.io/sm2/21a_hires.png
sm2-22,Alolan Ninetales-GX,Pokémon,"Stage 1, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",22,5ban Graphics,Rare Holo GX,Legal,Legal,https://images.pokemontcg.io/sm2/22.png,https://images.pokemontcg.io/sm2/22_hires.png
sm2-23,Tentacool,Pokémon,Basic,,23,Shibuzoh.,Common,Legal,Legal,https://images.pokemontcg.io/sm2/23.png,https://images.pokemontcg.io/sm2/23_hires.png
sm2-24,Tentacruel,Pokémon,Stage 1,,24,Masakazu Fukuda,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/24.png,https://images.pokemontcg.io/sm2/24_hires.png
sm2-25,Politoed,Pokémon,Stage 2,,25,Saya Tsuruta,Rare Holo,Legal,Legal,https://images.pokemontcg.io/sm2/25.png,https://images.pokemontcg.io/sm2/25_hires.png
sm2-26,Delibird,Pokémon,Basic,,26,sui,Common,Legal,Legal,https://images.pokemontcg.io/sm2/26.png,https://images.pokemontcg.io/sm2/26_hires.png
sm2-27,Carvanha,Pokémon,Basic,,27,Hideki Ishikawa,Common,Legal,Legal,https://images.pokemontcg.io/sm2/27.png,https://images.pokemontcg.io/sm2/27_hires.png
sm2-28,Sharpedo,Pokémon,Stage 1,,28,5ban Graphics,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/28.png,https://images.pokemontcg.io/sm2/28_hires.png
sm2-29,Wailmer,Pokémon,Basic,,29,Miki Tanaka,Common,Legal,Legal,https://images.pokemontcg.io/sm2/29.png,https://images.pokemontcg.io/sm2/29_hires.png
sm2-30,Wailord,Pokémon,Stage 1,,30,OOYAMA,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/30.png,https://images.pokemontcg.io/sm2/30_hires.png
sm2-31,Snorunt,Pokémon,Basic,,31,Tomokazu Komiya,Common,Legal,Legal,https://images.pokemontcg.io/sm2/31.png,https://images.pokemontcg.io/sm2/31_hires.png
sm2-32,Glalie,Pokémon,Stage 1,,32,so-taro,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/32.png,https://images.pokemontcg.io/sm2/32_hires.png
sm2-33,Vanillite,Pokémon,Basic,,33,OOYAMA,Common,Legal,Legal,https://images.pokemontcg.io/sm2/33.png,https://images.pokemontcg.io/sm2/33_hires.png
sm2-34,Vanillish,Pokémon,Stage 1,,34,Naoki Saito,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/34.png,https://images.pokemontcg.io/sm2/34_hires.png
sm2-35,Vanilluxe,Pokémon,Stage 2,,35,kawayoo,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/35.png,https://images.pokemontcg.io/sm2/35_hires.png
sm2-36,Alomomola,Pokémon,Basic,,36,Aya Kusube,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/36.png,https://images.pokemontcg.io/sm2/36_hires.png
sm2-37,Wishiwashi,Pokémon,Basic,,37,Sanosuke Sakuma,Common,Legal,Legal,https://images.pokemontcg.io/sm2/37.png,https://images.pokemontcg.io/sm2/37_hires.png
sm2-38,Wishiwashi-GX,Pokémon,"Basic, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",38,5ban Graphics,Rare Holo GX,Legal,Legal,https://images.pokemontcg.io/sm2/38.png,https://images.pokemontcg.io/sm2/38_hires.png
sm2-39,Mareanie,Pokémon,Basic,,39,Shin Nagasawa,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/39.png,https://images.pokemontcg.io/sm2/39_hires.png
sm2-40,Alolan Geodude,Pokémon,Basic,,40,Hitoshi Ariga,Common,Legal,Legal,https://images.pokemontcg.io/sm2/40.png,https://images.pokemontcg.io/sm2/40_hires.png
sm2-41,Alolan Graveler,Pokémon,Stage 1,,41,match,Uncommon,Legal,Legal,https://images.pokemontcg.io/sm2/41.png,https://images.pokemontcg.io/sm2/41_hires.png
sm2-42,Alolan Golem,Pokémon,Stage 2,,42,Shin Nagasawa,Rare Holo,Legal,Legal,https://images.pokemontcg.io/sm2/42.png,https://images.pokemontcg.io/sm2/42_hires.png
sm2-43,Helioptile,Pokémon,Basic,,43,Masakazu Fukuda,Common,Legal,Legal,https://images.pokemontcg.io/sm2/43.png,https://images.pokemontcg.io/sm2/43_hires.png
sm2-44,Heliolisk,Pokémon,Stage 1,,44,Shin Nagasawa,Rare,Legal,Legal,https://images.pokemontcg.io/sm2/44.png,https://images.pokemontcg.io/sm2/44_hires.png
sm2-45,Vikavolt-GX,Pokémon,"Stage 2, GX","Pokémon-GX rule: When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.",45,5ban Graphics,Rare Holo GX,Legal,Legal,https://images.pokemontcg.io/sm2/45.png,https://images.pokemontcg.io/sm2/45_hires.png
